0.682779456193353	0.243083003952569	0.705882352941177	0.319587628865979	0.347826086956522	0.795275590551181	0.609704641350211	0.339622641509434	0.394321766561514	0.402730375426621	0.479674796747968	0.648760330578512	0.846416382252560
0.987915407854985	0.233201581027668	0.727272727272727	0.484536082474227	0.543478260869565	0.716535433070866	0.590717299578059	0.377358490566038	0.492113564668770	0.419795221843003	0.479674796747968	0.570247933884298	0.854948805460751
0.800604229607251	0.215415019762846	0.534759358288770	0.340206185567010	0.369565217391304	0.566929133858268	0.495780590717300	0.547169811320755	0.492113564668770	0.218430034129693	0.609756097560976	0.661157024793388	0.607508532423208
0.915407854984895	0.278656126482213	0.668449197860963	0.360824742268041	0.554347826086957	0.637795275590551	0.457805907172996	0.339622641509434	0.264984227129338	0.321672354948805	0.471544715447155	0.954545454545455	0.867747440273038
0.963746223564955	0.189723320158103	0.502673796791444	0.293814432989691	0.521739130434783	0.874015748031496	0.561181434599156	0.245283018867925	0.511041009463722	0.435153583617747	0.373983739837398	0.842975206611570	0.590443686006826
0.927492447129909	0.252964426877470	0.556149732620321	0.422680412371134	0.358695652173913	0.696850393700787	0.544303797468354	0.358490566037736	0.621451104100946	0.419795221843003	0.479674796747968	0.611570247933884	0.667235494880546
0.854984894259819	0.120553359683794	0.486631016042781	0.278350515463918	0.304347826086957	0.787401574803150	0.592827004219409	0.169811320754717	0.454258675078864	0.506825938566553	0.430894308943089	0.942148760330579	0.654436860068259
0.610271903323263	0.179841897233202	0.636363636363636	0.381443298969072	0.304347826086957	0.578740157480315	0.440928270042194	0.301886792452830	0.324921135646688	0.253412969283276	0.520325203252033	0.512396694214876	0.705631399317406
0.957703927492447	0.201581027667984	0.582887700534760	0.237113402061856	0.456521739130435	0.901574803149606	0.643459915611814	0.396226415094340	0.492113564668770	0.466723549488055	0.463414634146342	0.652892561983471	1
0.827794561933535	0.229249011857708	0.705882352941177	0.335051546391753	0.489130434782609	0.795275590551181	0.516877637130802	0.490566037735849	0.400630914826498	0.428327645051194	0.528455284552846	0.685950413223141	0.936006825938567
0.404833836858006	0.0395256916996047	0	0	0.195652173913044	0.393700787401575	0.0485232067510548	0.283018867924528	0.00315457413249212	0.0571672354948805	0.463414634146342	0.227272727272727	0.206484641638225
0.392749244712991	0.0711462450592886	0.491978609625668	0.278350515463918	0.336956521739130	0.421259842519685	0.158227848101266	0.943396226415094	0	0.169795221843003	0.626016260162602	0.165289256198347	0.343003412969283
0.486404833836858	0.122529644268775	0.352941176470588	0.319587628865979	0.326086956521739	0.409448818897638	0.225738396624473	0.754716981132076	0.0662460567823344	0.381399317406143	0.406504065040650	0.132231404958678	0.146757679180887
0.797583081570997	0.100790513833992	0.299465240641711	0.381443298969072	0.260869565217391	0.440944881889764	0.305907172995781	0.358490566037736	0.100946372239748	0.215017064846416	0.609756097560976	0.491735537190083	0.300341296928328
0.404833836858006	0.0770750988142292	0.427807486631016	0.432989690721650	0.184782608695652	0.992125984251969	0.582278481012658	0.113207547169811	0.460567823343849	0.270477815699659	0.601626016260163	0.661157024793388	0.121160409556314
0.344410876132931	0.140316205533597	0.625668449197861	0.432989690721650	0.369565217391304	0.358267716535433	0.297468354430380	0.603773584905660	0.195583596214511	0.142491467576792	0.788617886178862	0.396694214876033	0.0656996587030717
